,TIPO,SECTOR,LATITUD,LONGITUD,NOMBRE LOCAL,DIRECCION,CIUDAD,COMUNIDAD AUTONOMA,PROVINCIA,USUARIO DE EMPRESA,EMAIL,TELEFONO,ACUM VERDE,ACUM AMARILLO,ACUM ROJO,VALORACIONES,CERTIFICACION,IMAGEN
4785,cafe,hostelería,41.3598228,2.0814703,NO NAME,Carrer Marfull 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
4786,cafe,hostelería,41.3600764,2.0804618,NO NAME,Carrer del Buri 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4787,cafe,hostelería,41.3770991,2.1614097,Granja Cristall,Carrer de Manso 50,Barcelona,Cataluña,Barcelona,,,,,,,,,
4788,cafe,hostelería,41.4103227,2.2073445,Rachel's,Carrer de Veneçuela 49,Barcelona,Cataluña,Barcelona,,,,,,,,,
4789,cafe,hostelería,41.4143023,2.1058393,UAALA Gelateria,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4790,cafe,hostelería,41.3656422,2.154134,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4791,cafe,hostelería,41.3835968,2.1812069,Cafe-bar Xador,Carrer de l'Argenteria 61-63,Barcelona,Cataluña,Barcelona,,,,,,,,,
4792,cafe,hostelería,41.388802,2.1449671,Mari,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4793,cafe,hostelería,41.3824721,2.1734106,Granja Dulcinea,Carrer de Petritxol 2,Barcelona,Cataluña,Barcelona,,,,,,,,,
4794,cafe,hostelería,41.3905438,2.1791837,True Artisan Cafe,Passatge de Sant Benet 6,Barcelona,Cataluña,Barcelona,,,,,,,,,
4795,cafe,hostelería,41.3970017,2.1913538,SKYE Coffee,Carrer de Pamplona 88,Barcelona,Cataluña,Barcelona,,,,,,,,,
4796,cafe,hostelería,41.3981094,2.1545583,SlowMov,Carrer de Luis Antúnez 18,Barcelona,Cataluña,Barcelona,,,,,,,,,
4797,cafe,hostelería,41.3889108,2.1771731,Nømad Cøffee,Passatge de Sert 12,Barcelona,Cataluña,Barcelona,,,,,,,,,
4798,cafe,hostelería,41.4111801,2.2062065,Siberia,Carrer de la Selva de Mar 84,Barcelona,Cataluña,Barcelona,,,,,,,,,
4799,cafe,hostelería,41.3919114,2.167079,La Paradeta Passeig de Gràcia,Carrer del Consell de Cent 318,Barcelona,Cataluña,Barcelona,,,,,,,,,
4800,cafe,hostelería,41.3769755,2.1888209,Vioko,Passeig de Joan de Borbó 55,Barcelona,Cataluña,Barcelona,,,,,,,,,
4801,cafe,hostelería,41.3931667,2.1704917,ingredients cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4802,cafe,hostelería,41.387569,2.2017332,La Taberna Gallega,Moll de Gregal 24,Barcelona,Cataluña,Barcelona,,,,,,,,,
4803,cafe,hostelería,41.3857566,2.1783217,Blau,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4804,cafe,hostelería,41.3755056,2.1587547,Manso's Cafe,Carrer de Manso 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4805,cafe,hostelería,41.3767349,2.1429971,Bio bento,Carrer d'Emengarda 34,Barcelona,Cataluña,Barcelona,,,,,,,,,
4806,cafe,hostelería,41.3906361,2.1790875,Las Artes Sanas,Carrer de Trafalgar 74,Barcelona,Cataluña,Barcelona,,,,,,,,,
4807,cafe,hostelería,41.3980569,2.1596557,Onna,Carrer de Santa Teresa 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
4808,cafe,hostelería,41.3795042,2.1792309,Pastisseria Granja,Carrer Ample 15,Barcelona,Cataluña,Barcelona,,,,,,,,,
4809,cafe,hostelería,41.3941891,2.1758677,Giulietta,Plaça de Tetuan 4,Barcelona,Cataluña,Barcelona,,,,,,,,,
4810,cafe,hostelería,41.4415159,2.2177363,Luna,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4811,cafe,hostelería,41.4104543,2.1746419,Dolce pizza y los veganos,Avinguda de Gaudí 74,Barcelona,Cataluña,Barcelona,,,,,,,,,
4812,cafe,hostelería,41.3937976,2.1655309,Happy day vegetariano,Carrer de Pau Claris 143,Barcelona,Cataluña,Barcelona,,,,,,,,,
4813,cafe,hostelería,41.3900101,2.1601112,Hummus,Carrer de València 227,Barcelona,Cataluña,Barcelona,,,,,,,,,
4814,cafe,hostelería,41.3967509,2.1929295,Bread Bucket,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4815,cafe,hostelería,41.3970854,2.1928808,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4816,cafe,hostelería,41.3918333,2.1838687,Espresso,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4817,cafe,hostelería,41.3931457,2.1753569,La Llesca de Bailén,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4818,cafe,hostelería,41.3915479,2.1887873,Ivin,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4819,cafe,hostelería,41.3917707,2.1889144,Dulce Parque,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4820,cafe,hostelería,41.387003,2.1238286,Rad Cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4821,cafe,hostelería,41.3889127,2.1807158,Pony Cafe,Carrer del Portal Nou 23,Barcelona,Cataluña,Barcelona,,,,,,,,,
4822,cafe,hostelería,41.4020879,2.1756287,Miam,Carrer de València 423,Barcelona,Cataluña,Barcelona,,,,,,,,,
4823,cafe,hostelería,41.410529,2.1645217,Vivari,Carrer de Pi i Margall 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4824,cafe,hostelería,41.3798361,2.1762245,Via a Barcelona,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4825,cafe,hostelería,41.3703196,2.1399724,Umma,Carrer Tort 12,Barcelona,Cataluña,Barcelona,,,,,,,,,
4826,cafe,hostelería,41.3905046,2.1258559,La Forneria,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4827,cafe,hostelería,41.3858904,2.1679552,La Esquina,Carrer de Bergara 4,Barcelona,Cataluña,Barcelona,,,,,,,,,
4828,cafe,hostelería,41.3842189,2.1693908,Bros bar,Plaça de Vicenç Martorell 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
4829,cafe,hostelería,41.3842479,2.169911,Zenzoo,Carrer del Bonsuccés 6,Barcelona,Cataluña,Barcelona,,,,,,,,,
4830,cafe,hostelería,41.3920883,2.1857854,Bar Santa Fé,Carrer de Wellington 17,Barcelona,Cataluña,Barcelona,,,,,,,,,
4831,cafe,hostelería,41.3866286,2.1325197,Fragments Cafè,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4832,cafe,hostelería,41.3813036,2.1555631,Ugot,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4833,cafe,hostelería,41.3810051,2.1772158,Nemrut,Carrer de Cervantes 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
4834,cafe,hostelería,41.3808122,2.1772701,Palosanto,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4835,cafe,hostelería,41.3793286,2.1891827,Ké=?,Carrer del Baluard 54,Barcelona,Cataluña,Barcelona,,,,,,,,,
4836,cafe,hostelería,41.3761041,2.1126252,Bar-Caféteria Restaurante,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4837,cafe,hostelería,41.3915977,2.1650934,Faborit Casa Amatller,Passeig de Gràcia 41,Barcelona,Cataluña,Barcelona,,,,,,,,,
4838,cafe,hostelería,41.3811408,2.1554057,Ugot,Carrer de Viladomat 138,Barcelona,Cataluña,Barcelona,,,,,,,,,
4839,cafe,hostelería,41.3872457,2.1828189,El Cafe Blueproject,Carrer de la Princesa 57,Barcelona,Cataluña,Barcelona,,,,,,,,,
4840,cafe,hostelería,41.3854507,2.1700805,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4841,cafe,hostelería,41.3882773,2.1358855,Hidden Cafe Barcelona,Carrer de Constança 63,Barcelona,Cataluña,Barcelona,,,,,,,,,
4842,cafe,hostelería,41.4081797,2.1693745,J.B.,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4843,cafe,hostelería,41.382726,2.1693383,El Colectivo,Carrer del Pintor Fortuny 22,Barcelona,Cataluña,Barcelona,,,,,,,,,
4844,cafe,hostelería,41.3922258,2.198576,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4845,cafe,hostelería,41.39893,2.1748831,El Teixidor,Carrer de Nàpols 194,Barcelona,Cataluña,Barcelona,,,,,,,,,
4846,cafe,hostelería,41.3913246,2.1753392,Papaya,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4847,cafe,hostelería,41.3956338,2.1787907,El Sol,Carrer de Nàpols 125,Barcelona,Cataluña,Barcelona,,,,,,,,,
4848,cafe,hostelería,41.3918994,2.1841805,Unic,Carrer de Nàpols 29,Barcelona,Cataluña,Barcelona,,,,,,,,,
4849,cafe,hostelería,41.3945093,2.1803997,Cal Manel,Carrer de Nàpols 103,Barcelona,Cataluña,Barcelona,,,,,,,,,
4850,cafe,hostelería,41.4102615,2.1741597,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4851,cafe,hostelería,41.4102538,2.1745417,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4852,cafe,hostelería,41.3867975,2.1589997,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4853,cafe,hostelería,41.3934744,2.1659588,NO NAME,Carrer de Pau Claris 133-135,Barcelona,Cataluña,Barcelona,,,,,,,,,
4854,cafe,hostelería,41.3910663,2.1713654,Alsur Café,Carrer de Roger de Llúria 23,Barcelona,Cataluña,Barcelona,,,,,,,,,
4855,cafe,hostelería,41.3859021,2.1494307,Senyor Vermut,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4856,cafe,hostelería,41.3908615,2.1652309,Il Caffè di Francesco,Carrer del Consell de Cent 347,Barcelona,Cataluña,Barcelona,,,,,,,,,
4857,cafe,hostelería,41.4426543,2.2240989,MDL,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4858,cafe,hostelería,41.4427196,2.2241698,365,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4859,cafe,hostelería,41.3766677,2.1383162,LAGORDA,Carrer de Riego 29,Barcelona,Cataluña,Barcelona,,,,,,,,,
4860,cafe,hostelería,41.4070234,2.1491229,Boheme,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4861,cafe,hostelería,41.4075465,2.1494313,Cafeteria de la Biblioteca Jaumer Fuster,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4862,cafe,hostelería,41.382872,2.0889957,DSB,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4863,cafe,hostelería,41.4036205,2.1758902,Picasso,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4864,cafe,hostelería,41.3893164,2.1562171,SandwiChez,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4865,cafe,hostelería,41.3999229,2.1619101,Bicioci,Carrer de Venus 1-3,Barcelona,Cataluña,Barcelona,,,,,,,,,
4866,cafe,hostelería,41.3787095,2.177738,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4867,cafe,hostelería,41.3782746,2.1772932,Fundació Enric Millare,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4868,cafe,hostelería,41.3774227,2.1527247,NO NAME,Gran Via de les Corts Catalanes 420-422,Barcelona,Cataluña,Barcelona,,,,,,,,,
4869,cafe,hostelería,41.3861633,2.1813225,Otafuku Daifuku,Carrer de la Princesa 41,Barcelona,Cataluña,Barcelona,,,,,,,,,
4870,cafe,hostelería,41.3870472,2.1776376,Sanz Bar,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4871,cafe,hostelería,41.3816911,2.1632563,El Cafetó,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4872,cafe,hostelería,41.3950893,2.1458989,Le Sucré Coeur BNC by Maria Selyanina - Pastelería Barcelona,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4873,cafe,hostelería,41.4042089,2.1305937,Granja La Catalana,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4874,cafe,hostelería,41.4042643,2.130157,Momenti di Caffe,Carrer de Ganduxer 143,Barcelona,Cataluña,Barcelona,,,,,,,,,
4875,cafe,hostelería,41.4134464,2.1527477,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4876,cafe,hostelería,41.377507,2.1643891,365.cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4877,cafe,hostelería,41.3756619,2.1668052,El Cafetó,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4878,cafe,hostelería,41.375417,2.1671228,Sirvent,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4879,cafe,hostelería,41.4014791,2.1244757,el Fornet,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4880,cafe,hostelería,41.3863413,2.1622578,Orxateria la Valenciana,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4881,cafe,hostelería,41.3857331,2.1611042,Orxateria la Valenciana,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4882,cafe,hostelería,41.3492635,2.1074872,Alonso's Café,Avinguda de la Mare de Déu de Bellvitge 86,Barcelona,Cataluña,Barcelona,,,,,,,,,
4883,cafe,hostelería,41.3886628,2.150302,Milky Way,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4884,cafe,hostelería,41.4179311,2.1802833,La Granota,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4885,cafe,hostelería,41.4269599,2.1756712,Chirimás Café,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4886,cafe,hostelería,41.4160037,2.1809462,El Raconet,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4887,cafe,hostelería,41.383406,2.1712564,Starbucks,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4888,cafe,hostelería,41.4211343,2.1862096,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4889,cafe,hostelería,41.3747658,2.1652211,Atenea forn de pa,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4890,cafe,hostelería,41.3747813,2.1645505,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4891,cafe,hostelería,41.3862071,2.1793039,Catalina Cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4892,cafe,hostelería,41.4018944,2.1841775,El portal dels encants,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4893,cafe,hostelería,41.4093214,2.1842472,365,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4894,cafe,hostelería,41.4169701,2.1805801,Miky,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4895,cafe,hostelería,41.4137041,2.1809929,Cafè Arrels,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4896,cafe,hostelería,41.3828733,2.175566,Caj Chai,Carrer de Sant Domènec del Call 12,Barcelona,Cataluña,Barcelona,,,,,,,,,
4897,cafe,hostelería,41.3810908,2.1857114,Costa Coffee,Plaça de Pau Vila 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
4898,cafe,hostelería,41.3780139,2.1735576,Miscelánea,Carrer de la Guàrdia 10,Barcelona,Cataluña,Barcelona,,,,,,,,,
4899,cafe,hostelería,41.3746998,2.1426926,Joan's Cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4900,cafe,hostelería,41.3997654,2.1526612,Gelateria cioccolate,Plaça de Gal·la Placídia 26,Barcelona,Cataluña,Barcelona,,,,,,,,,
4901,cafe,hostelería,41.41121,2.1762682,Savory express,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4902,cafe,hostelería,41.383148,2.1639249,365,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4903,cafe,hostelería,41.4091143,2.1847405,Gran Ruca,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4904,cafe,hostelería,41.3788852,2.1714093,49 robadors,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4905,cafe,hostelería,41.3815145,2.1804022,Cafè Caracas,Carrer de l'Hostal d'en Sol 12,Barcelona,Cataluña,Barcelona,,,,,,,,,
4906,cafe,hostelería,41.3812162,2.1671279,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4907,cafe,hostelería,41.4021579,2.175235,Gaudi Bakery,Carrer de Sardenya 298,Barcelona,Cataluña,Barcelona,,,,,,,,,
4908,cafe,hostelería,41.4026887,2.1583797,Gelateria Italiana Deliziosa,"Plaça Revolucioó de Setembre 1868, 2, 08012 Barcelona 9999",Barcelona,Cataluña,Barcelona,,,,,,,,,
4909,cafe,hostelería,41.3884602,2.1407066,Bendita Helena,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4910,cafe,hostelería,41.3824551,2.1777699,Black remedy,Carrer de la Ciutat 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
4911,cafe,hostelería,41.3802375,2.1743777,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4912,cafe,hostelería,41.378765,2.1545179,La Granja,Gran Via de les Corts Catalanes 450,Barcelona,Cataluña,Barcelona,,,,,,,,,
4913,cafe,hostelería,41.38297,2.1811728,Sticky Born,Plaça de Víctor Balaguer 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4914,cafe,hostelería,41.3756618,2.1383654,Kop de mà,Carrer de Riego 4,Barcelona,Cataluña,Barcelona,,,,,,,,,
4915,cafe,hostelería,41.4202645,2.1822065,Churreria,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4916,cafe,hostelería,41.3750462,2.1231683,Pizzeria El Mundo,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4917,cafe,hostelería,41.3851443,2.1835937,Café del Born,Plaça Comercial 10,Barcelona,Cataluña,Barcelona,,,,,,,,,
4918,cafe,hostelería,41.3836098,2.1651917,Lukumás,Carrer de Valldonzella 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4919,cafe,hostelería,41.3842656,2.1822672,Gelateria Italiana,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4920,cafe,hostelería,41.3937577,2.1667187,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4921,cafe,hostelería,41.3810926,2.1669733,Moozen Smoothies,Carrer del Peu de la Creu 19,Barcelona,Cataluña,Barcelona,,,,,,,,,
4922,cafe,hostelería,41.3837802,2.1695665,Saula,Plaça del Bonsuccés 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
4923,cafe,hostelería,41.3789252,2.1399412,Cafè de l'estació,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4924,cafe,hostelería,41.3774571,2.1906307,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4925,cafe,hostelería,41.4146834,2.1449877,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4926,cafe,hostelería,41.3617749,2.0831872,NO NAME,Carrer del Doctor Arús 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4927,cafe,hostelería,41.3605982,2.0846273,Cervecería Miranda,Carrer del Doctor Arús 13,Barcelona,Cataluña,Barcelona,,,,,,,,,
4928,cafe,hostelería,41.3608058,2.0846405,NO NAME,Carrer del Doctor Arús 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4929,cafe,hostelería,41.3871399,2.1753762,Alsur Café (Palau),Carrer de Sant Pere Més Alt 4,Barcelona,Cataluña,Barcelona,,,,,,,,,
4930,cafe,hostelería,41.3864444,2.1800779,Alsur Café (El Born),Plaça de Sant Cugat 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
4931,cafe,hostelería,41.3811636,2.1871951,Brunch & Cake by the sea,Passeig de Joan de Borbó 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
4932,cafe,hostelería,41.4408333,2.222094,El Nostre Pa,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4933,cafe,hostelería,41.4403303,2.2225575,365,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4934,cafe,hostelería,41.3837849,2.1714917,NBA café,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4935,cafe,hostelería,41.3862694,2.1757643,NO NAME,Via Laietana 46,Barcelona,Cataluña,Barcelona,,,,,,,,,
4936,cafe,hostelería,41.401534,2.1595109,SYRA COFFEE,Carrer de Siracusa 13,Barcelona,Cataluña,Barcelona,,,,,,,,,
4937,cafe,hostelería,41.3979072,2.1955319,Nømad Roaster's Home,Carrer de Pujades 95,Barcelona,Cataluña,Barcelona,,,,,,,,,
4938,cafe,hostelería,41.382095,2.1664306,NO NAME,Carrer de Joaquín Costa 26,Barcelona,Cataluña,Barcelona,,,,,,,,,
4939,cafe,hostelería,41.3939234,2.1347193,Central Cafè,Carrer del Doctor Fleming 19,Barcelona,Cataluña,Barcelona,,,,,,,,,
4940,cafe,hostelería,41.3786748,2.1444107,365,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4941,cafe,hostelería,41.3987513,2.1950702,Espai Joliu,Carrer de Badajoz 95,Barcelona,Cataluña,Barcelona,,,,,,,,,
4942,cafe,hostelería,41.4116246,2.1919188,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4943,cafe,hostelería,41.3593458,2.1256138,Frankfurt & Beer EME,Carrer de la Independència 46,Barcelona,Cataluña,Barcelona,,,,,,,,,
4944,cafe,hostelería,41.3611725,2.1223347,Noga Café,Avinguda d'Amadeu Torner 79,Barcelona,Cataluña,Barcelona,,,,,,,,,
4945,cafe,hostelería,41.407925,2.1605745,Don Teo,Carrer de l'Escorial 43,Barcelona,Cataluña,Barcelona,,,,,,,,,
4946,cafe,hostelería,41.4103514,2.1582552,Del Roc Bomboneria,Carrer de l'Escorial 167,Barcelona,Cataluña,Barcelona,,,,,,,,,
4947,cafe,hostelería,41.4099275,2.1589953,Bar Cafeteria la Maduixa,Carrer de l'Escorial 152,Barcelona,Cataluña,Barcelona,,,,,,,,,
4948,cafe,hostelería,41.4072801,2.1555409,Perdem el Nord,Plaça del Nord 7-10,Barcelona,Cataluña,Barcelona,,,,,,,,,
4949,cafe,hostelería,41.4486291,2.245733,Cafe Milan,carrer d'Ignasi Iglesias 5,Barcelona,Cataluña,Barcelona,,,,,,,,,
4950,cafe,hostelería,41.4093432,2.1549658,El Racó de Dalt,Travessera de Dalt 52,Barcelona,Cataluña,Barcelona,,,,,,,,,
4951,cafe,hostelería,41.3944942,2.1371447,Hansel,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4952,cafe,hostelería,41.4042184,2.1441685,El Forn del Barri,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4953,cafe,hostelería,41.3935897,2.1316421,La Farineta,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4954,cafe,hostelería,41.407121,2.1617047,Cal KETO,Carrer de l'Escorial 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4955,cafe,hostelería,41.400388,2.1578097,Piano Piano Organic Piadina & Pizza,Plaça de la Vila de Gràcia 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4956,cafe,hostelería,41.4013643,2.1590167,Vermuteria Puigmartí,Carrer de Puigmartí 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4957,cafe,hostelería,41.4020953,2.1601918,Caracas,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4958,cafe,hostelería,41.3999843,2.1574731,Curuba,Plaça de la Vila de Gràcia 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4959,cafe,hostelería,41.3788433,2.1441806,Nostrum,Carrer de Tarragona 161,Barcelona,Cataluña,Barcelona,,,,,,,,,
4960,cafe,hostelería,41.4052466,2.1565749,Copa Café,Carrer de la Santa Creu 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4961,cafe,hostelería,41.4040247,2.1581401,El Café del Teatre,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4962,cafe,hostelería,41.3737506,2.1242808,El Paisa,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4963,cafe,hostelería,41.3865347,2.1755771,Churrería,Via Laietana 46,Barcelona,Cataluña,Barcelona,,,,,,,,,
4964,cafe,hostelería,41.3741245,2.1638298,NO NAME,Carrer de Margarit 13,Barcelona,Cataluña,Barcelona,,,,,,,,,
4965,cafe,hostelería,41.3600846,2.0800778,NO NAME,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4966,cafe,hostelería,41.4051906,2.1553839,Camelia,Carrer de Verdi 79,Barcelona,Cataluña,Barcelona,,,,,,,,,
4967,cafe,hostelería,41.40375,2.1527201,Bar Paica,Carrer de Santa Magdalena 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4968,cafe,hostelería,41.4068992,2.1819708,Blat-café Dos de Maig,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4969,cafe,hostelería,41.407369,2.1818712,Vivari,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4970,cafe,hostelería,41.4017503,2.1570283,Joali,Plaça del Sol 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4971,cafe,hostelería,41.4018346,2.1569169,Sol de Nit,Plaça del Sol 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4972,cafe,hostelería,41.399984,2.1574499,Curuba,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4973,cafe,hostelería,41.4025986,2.152589,Aran,Carrer Gran de Gràcia 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4974,cafe,hostelería,41.3818462,2.1632223,SandwiChez,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4975,cafe,hostelería,41.3815489,2.1632268,365,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4976,cafe,hostelería,41.3852245,2.1633443,Buenas Migas,Plaça de la Universitat 1,Barcelona,Cataluña,Barcelona,,,,,,,,,
4977,cafe,hostelería,41.4020827,2.1601483,Caracas,Carrer de Puigmartí 38,Barcelona,Cataluña,Barcelona,,,,,,,,,
4978,cafe,hostelería,41.3607615,2.0772366,Bar la Esquina,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4979,cafe,hostelería,41.4533224,2.2370706,Pastisseria Ndulcevida,carrer de Coll i Pujol 198,Barcelona,Cataluña,Barcelona,,,,,,,,,
4980,cafe,hostelería,41.4114374,2.1424548,L'Obrador,Avinguda de la República Argentina 173,Barcelona,Cataluña,Barcelona,,,,,,,,,
4981,cafe,hostelería,41.4332655,2.2174982,Cafeteria i Forn de pa Grey,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4982,cafe,hostelería,41.3861139,2.1434812,365 Cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4983,cafe,hostelería,41.3775591,2.1726004,365 Cafe,Carrer Nou de la Rambla 48,Barcelona,Cataluña,Barcelona,,,,,,,,,
4984,cafe,hostelería,41.4247416,2.1407708,Forn de pa Tot d'avui,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4985,cafe,hostelería,41.4090994,2.1790203,Brazilian World Cafe,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4986,cafe,hostelería,41.4489321,2.2450513,La Boulangerie,,Barcelona,Cataluña,Barcelona,,,,,,,,,
4987,cafe,hostelería,41.4102582,2.1846624,Forn de pa Granier,Carrer de Mallorca 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4988,cafe,hostelería,41.4105534,2.185069,Forn de pa Colón,Carrer de Mallorca 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4989,cafe,hostelería,41.4105405,2.1854011,Granja catalana,Carrer de Sibelius 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4990,cafe,hostelería,41.4102248,2.1640523,Caracas,Carrer de Pi i Margall 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
4991,cafe,hostelería,41.447596,2.244907,Pastisseria Cake,carrer del Dos de Maig 9999,Barcelona,Cataluña,Barcelona,,,,,,,,,
